,name,time,post,share,like,love,haha,sad,wow,angry,sentiment,Candidate
612,Di,2018-01-21,"我在求學期間曾獲不少獎學金，受到他人的幫助，我點滴在心。父親過世後，我想到父親生前常說的一句話：「最好的投資，就是下一代的教育。」便將父親的遺產捐出，成立了「丁堅先生紀念獎學金」，每年提供五十萬的獎金由「健康事業傳播基金會」、「台北市浙江同鄉會」、「台北市高雄中學校友會」等團體發出，一方面感念我的父親，一方面，也希望這些獎學金能夠幫助到青年學子，使他們在求學路上能更輕鬆點。

現在有許多小朋友揹著學貸讀書，出社會後非常辛苦。我常常在想，政府是否能夠全額補貼學貸的利息，讓學生負擔少一些。其他縣市做不到，起碼臺北市要先啟動。

匆匆15年已過，今天「健康事業傳播基金會」頒發獎學金給五個在大眾傳播、廣告行銷等領域表現優秀的大學生，恭喜他們，也希望他們未來學以致用、回饋社會！我也會認真打拼，期許自己當了市長後，能善用手中的資源來幫助更多的年輕人，也永遠別忘記父親的那句：「最好的投資，就是下一代的教育。」",59,2232,76,15,0,3,2,0.8,丁守中
613,Di,2018-01-21,"#為郝龍斌按個讚   #學童免費視力檢查 
政策需要遠見  孩子需要更多關注

前幾天，聽到台北市衛生局宣示，由於台北市2013年全國首創提供小二學童連續3年免費視力檢查成效卓著，因此今年將再納入小五學童提供免費檢查。同時根據市府統計，先前接受檢查學童近視度數平均年增加24至26度，遠低於文獻指出近視學童每年會增加100至125度的預測。

這當然是件好事，我們不能讓孩子的健康輸在起跑點上。但我也很感慨，從今天來看，這是項非常有遠見的政策，同時有著專業醫學的評估，但當年，郝龍斌市長推動這項政策，加上提供學童免費牛奶、護牙專案，卻遭到很大阻力，甚至有人批評是政策買票，浪費預算。

事實勝於雄辯，這項政策比起當前市府很多花大錢、亮眼一兩天的活動實在影響深遠多了，看看柯P與他的團隊為了台北燈節如何花預算大動干戈，我們的孩子真的需要更多的關注與照顧。

反觀柯P，一上任就把郝市府提供國小學童每週一瓶免費鮮乳的政策取消了，認為吃鈣片更有效，還要市府官員「用數據說服我」，但不知如今成效如何？真應該好好研究一下。

----
丁守中邀請您加入拼台北驕傲Line群組:
https://goo.gl/b9ZDY

#拚台北驕傲",83,1799,90,7,0,3,3,0.5142857143,丁守中
614,Di,2018-01-21,"#藍營的團結 #從台北開始!

年底市長選舉是場艱困的選戰，我們只有團結所有力量，才能推倒柯P鴨霸又無能的執政，反轉台北持續衰退的趨勢，找回台北的驕傲。

我們義無反顧!我會持續努力，團結所有當前對台北市政不滿的力量，爭取各方支持。

----
丁守中邀請您加入拼台北驕傲Line群組:
https://goo.gl/b9ZDY",41,778,14,0,0,2,0,0.25,丁守中
615,Di,2018-01-20,"藍營的團結，從台北開始

年底市長選舉是場艱困的選戰，我們只有團結所有力量，才能反轉台北持續衰退的趨勢，找回台北的驕傲。未來我會持續努力，爭取各方面的支持。

我覺得，國會是個重要的戰場，面對民進黨執政的不公不義，以國會絕對多數通過各種傷害人民、傷害憲政的法案，蔣萬安委員選擇在立法院奮鬥，堅守國會的戰場，其實是一種承擔，我們應給予高度肯定。

就像我選擇競選台北市長，就是要推倒無能又鴨霸的首都市長，為台北人贏回台北的驕傲。我們一定要團結所有力量，贏得這場選戰。

在這個時候我們要團結一致，全力衝刺，團結各方面力量。我也會去拜訪蔣萬安委員。蔣委員是黨內難得的人才，我們應該要好好珍惜栽培。

我也覺得，黨內辯論會是對市政最好的宣傳機會，也是給國民黨跟國民黨候選人宣傳的機會。我當年跟郝龍斌市長角逐初選時也有辦，我們不能放棄這麼好的宣傳機會。",81,2391,88,19,1,4,1,0.4242424242,丁守中
616,Di,2018-01-20,"#最壞的方法就是抵制
#為何懲罰自己？

兩岸交涉無方
只會整到自己

大陸M503及W121,W122,W123航路全在海峽中<U+7DAB>以西，又是國際民航組織（ICAO)批准的航線，全在上海飛行情報區轄內。嚴格說，中國大陸就是不跟台灣協商逕行飛航，我們也一點辦法都沒有。蔡英文政府擔心影響台灣飛安及空防威脅，那就應回到九二共識，重啟兩岸良性交流與談判。

最壞的方法是抵制，就是單方面強制限制，在講究國際實力原則下，跟大陸拚飛航管轄權誰靈!到頭來可能落得自己灰頭土臉，限制不了任何航空公司，因為大陸在自己的飛行情報區內，依國際民航組織核准的航線要求航空公司遵守，他人豈容置喙。

我們不批准春節加班機或要求航空公司強制減班停飛，只是減少陸客來台及連累回家過年的台商！懲罰的是我們自己！如果相互報復惡性循環，很可能兩岸直航全停，屆時誰又將受害最大？

希望蔡英文政府能有智慧，持續飛航管轄權較勁下去，自己只會更加進退失據，弄得裡子面子俱失。",36,840,25,2,0,3,1,0.2352941176,丁守中
617,Di,2018-01-20,"#內湖科學園區好棒棒!!!
#內湖交通???

今天晚上我應邀出席內湖科技園區發展協會尾牙，實在承大家好意，現場非常熱情，更給我很多政策建議，但看看到場時間，好像還是遲到了一點點，原因嗎，你知道的......因為我剛剛塞在內科的路上。

說實在話，內科蓬勃發展大家都很欽佩，但內湖交通持續惡化，柯P上任時宣示9個月內解決內湖交通問題，現在證明根本完全跳票。。

還記得去年十一月，我反駁柯P 一些""內湖交通已無可救藥""的謬論，我明確主張，唯有發展捷運才能舒緩內科交通，特別是建立北環線與台北復興南北路以東的南北線。

結果可好，柯P發現自己失言，馬上下令市府局處會勘，沒想到市府團隊提出的解決辦法還是跟我的主張一模一樣，真不知柯P過去三年都在幹什麼？

尤其我最無法接受的是，民進黨力推前瞻計畫的同時，柯P身為台北市長，正是最該爭取前瞻計畫的機會，但他卻信誓旦旦地說台北不需要軌道建設，看看市府團隊的建議直接打臉，也證明了柯P的政策規劃根本近利短視。

但我還是要深深的向內湖科學園區還有所有廠商朋友致意，正是在歷屆市府、民間企業及內科發展協會共同努力下，內科競爭力非凡，欣欣向榮。空置率僅1.84％，每坪成交租金1269元，等於「想租都租不到」，值得各界學習。

反觀台北市出了內科與信義區之外，處處蕭條，這都歸根於柯P招商引資能力低落，甚至根據經濟部2015年資料，北市府招商成績在六都墊底，這種不及格的成績真讓人罕顏。

------
丁守中邀請您加入拼台北驕傲Line群組:
https://goo.gl/b9ZDYX",24,809,13,2,0,1,0,0.5961538462,丁守中
618,Di,2018-01-20,"拆市場柯P急噗噗，攤商氣哺哺

今天中午幾位市場自治會長好朋友邀請我去參加他們的餐會，主要是為了慶賀中崙市場BOT大樓啟用典禮。上午柯P說改建市場不是政治考量，且說他改建的速度一定比較快。柯P速度當然快，他急就章地把東門跟南門市場改建的中繼市場放在一起，完全不理攤商反彈，只想急噗噗的展現政績，這還不是為了選舉嗎？",44,1550,14,1,0,1,0,0.4285714286,丁守中
619,Di,2018-01-19,"#棄職潛逃?  #市府走馬燈

觀傳局長 一個蓋章的人？

這幾天，台北市長柯文哲與前觀傳局長簡余晏之間爭執與口角讓人匪夷所思，尤其批准辭呈後兩天不到，新任局長連名片都已印好，柯p則說，為辦好台北燈節，總要「找到一個人負責蓋章」，原來，所謂觀傳局長在柯p眼中不過一個蓋章的人，難怪市府換官員跟走馬燈似的，湊起來應該有好幾支籃球隊了。

但這次爭執卻揭發出一個相當嚴重的問題，一如今天媒體報導，台北燈節總經費高達4050萬元，但最後得標公司能力和規模卻明顯不足，更駭人聽聞的是，媒體指稱在副市長陳景峻主導下，竟指定得標廠商須分出1000萬元預算給表演團體「紙風車」作遊行使用，小提燈製作也要切出另找廠商！

要真是媒體指控的這種搞法，明顯就是在迴避法律規範，更有量身訂做，綁標圖利之嫌，難怪簡余晏不敢簽約，上演柯P口中「棄職潛逃」戲碼。

4000萬這麼大筆公務預算，怎麼可以容忍柯市府這樣搞法？我們要求，柯市長立刻出面說清楚講明白，市府到底有沒有指定得標廠商必須把預算再包給「紙風車」執行一事？副市長陳景峻在全案中扮演什麼角色？

快點把市府的黑箱揭開吧！

------
丁守中邀請您加入拼台北驕傲Line群組:
https://goo.gl/b9ZDYX",87,3772,52,18,2,4,1,0.3333333333,丁守中
620,Di,2018-01-18,"#台北市後備憲兵荷松協會
#後備憲兵

今天去拜訪台北市後備憲兵協會周溫培理事長，能當憲兵的都是經過篩選體位強健、品格良好、思想純正、愛國忠誠的弟兄。我很自豪我家大兒子也是服憲兵役退伍。台北市後憲協會會員上千，歷年憲兵退伍的都是潛在會員。全國各縣市的後憲協會也非常健全，各縣市政府對他們協會也都非常重視，借重他們安定社會的實力與貢獻。

周溫培理事長特別提到全國各縣市政府對後備憲兵協會都很重視，後憲辦理各項活動也都有例行補助，桃園縣補助更高達三百萬元，只有柯市府上台後最不重視台北市後備憲兵的作用，堂堂首都補助活動竟不及桃園市的三十分之一，讓後備憲兵辦理各項活動都極困難。柯市長省錢近乎苛的地步，難怪台北市在去年十月英國經濟學人智庫的世界城市安全報告中，一口氣竟然退步九名。",11,503,2,36,9,10,26,0.7222222222,丁守中
621,Di,2018-01-18,"過去媒體點名最多的市長參選人，包括張善政院長、陳雄文部長、羅智強副秘書長、還有葉金川署長，現在都願意挺身而出支持我，顯現丁守中是最能凝聚各方共識，最能得到大家支持，也是最能為各方所接受的市長人選。

所以雖然柯文哲現在民調暫時領先，但是從民調、從大數據分析結果都顯示，丁守中才是唯一有能力挑戰柯文哲的人，丁守中對柯文哲，馬上可以把市長選舉聚焦在市政缺失，丁守中也是最少有被攻擊點，且最有能力整合出一支超越藍綠，最有專業經驗，又最有執行與協調能力的市政團隊。

我已經準備好了，我們會和更多人才一同合作，大家一起翻轉台北，重振台北的驕傲。

丁守中邀請您加入拼台北驕傲Line群組:
https://goo.gl/b9ZDYX",13,340,6,1,0,4,1,0.7368421053,丁守中
622,Di,2018-01-18,"機會應留給準備好的人！
台北市長擬參選人丁守中、前總統府副秘書長羅智強聯合記者會",8,304,2,9,0,2,0,1,丁守中
623,Di,2018-01-18,"羅智強挺丁守中聯合記者會，
今日上午十點，準時召開。
歡迎各位好朋友鎖定臉書粉絲團直播，
並多多分享喔！

#丁守中
#羅智強",38,738,2,37,2,28,69,1,丁守中
624,Di,2018-01-17,"#看看後面還有甚麼好消息
#讓我們耐心看下去!

明天上午,丁守中參選人會和羅智強先生一起召開聯合記者會
除了說明他關於台北市長未來規劃的藍圖,也會分享兩人的心路歷程.歡迎到時候收看FB粉絲團的最新訊息歐
----
丁守中邀請您加入拼台北驕傲Line群組:
https://goo.gl/b9ZDYX",23,661,7,0,0,3,0,0.6666666667,丁守中
625,Di,2018-01-16,"台北招商引資國際不能比
墊高做假才能做台灣老大

看到台北市弄虛做假，自己墊高招商引資金額，還恥笑桃園。惹得桃園市府批柯文哲太可惡，自己反商自曝弊案，連累其它縣市，還做假墊高自己。

台北市自鳴得意自己墊高的八十億台幣（二億多美元），跟香港一年1081億美元、新加坡500億美元、首爾的95.5億美元，真的是天差地別不能比，台北不敢跟四小龍昔日對手比，只能跟台灣六都做假稱老大，也真可悲！

--------
邀請您加入丁守中拼台北驕傲群組:
https://goo.gl/b9ZDYX",52,1046,12,1,0,4,1,0.0555555556,丁守中
626,Di,2018-01-15,"我與經國總統的片刻接觸

我當年外交特考及格，分發在禮賓司當了一年小科員，後來辭職出國留學，在外交部工作期間有兩次的機會我跟經國總統有面對面的互動及接觸。

禮賓司負責接待國賓及辦理各種國宴場合。一次是在舉辦1978年國慶酒會，一次是接待雷根前州長，在等待外賓時，長官陪在經國總統身邊，我們僅是才進外交部的小科員，都是站在最外邊遠遠的地方迎接進門的賓客。

很多大官在我們熱情上前接待時，看都不看我們一眼！我在台大還拿過法學院第一名的勸業銀行獎學金，滿懷希望考上外交特考，那時我就覺得分在禮賓司交際科像小弟，不是開車門、就是提皮包，真委屈，下定決心出國留學。

但經國總統卻完全不一樣，記得那年在台北賓館辦國慶酒會，天氣蠻<U+51C9>風也大。經國總統到時看到我站門口招呼，等到他接待外賓完畢要從正門口搭車離開時，他又看到我還站在門口接待，他問了我吃了沒？冷不冷？我笑笑搖頭<U+8AAC>不冷！

沒幾個月經國總統又在陽明山中山樓接待雷根先生，他又看到我在中山樓門口接待，他還記得我這個小科員，說今天山上冷喔！衣服穿的夠不夠？那天山上真冷，吹了一<U+6669>冷風，但經國總統的話，至今讓人窩心難忘！

----------
邀請您加入丁守中拼台北驕傲群組:
https://goo.gl/b9ZDYX",185,2498,84,26,1,5,10,0.6111111111,丁守中
